director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,language,country,content_rating,budget,actor_2_facebook_likes,movie_facebook_likes
188,436,1000,113502246,0,3696,1,1,PG-13,38000000,1000,5000
179,551,11000,8406264,0,13093,1,1,R,38000000,617,783
150,789,970,39177215,0,3770,1,1,PG-13,38000000,919,0
150,182,24000,17305211,0,24547,1,1,R,38000000,210,352
126,954,18000,88915214,0,22436,1,1,R,38000000,957,9000
123,904,14000,41997790,1,17551,1,1,R,38000000,924,39000
72,559,982,127214072,0,4251,1,1,PG-13,38000000,935,0
49,427,1000,623374,1,2120,1,1,PG-13,38000000,569,474
43,280,308,24044532,0,1440,1,1,R,38000000,285,689
11,466,854,22770864,0,2765,1,1,PG,38000000,543,168
11,591,2000,46813366,0,4882,1,1,R,38000000,756,15000
5,724,17000,34912982,1,19974,1,1,PG-13,38000000,1000,14000
0,2000,13000,111760631,1,22935,1,1,PG,38000000,4000,681
0,1000,12000,85570368,1,18291,1,1,PG,38000000,2000,478
0,982,12000,10300000,0,16237,1,1,PG-13,38000000,1000,911
0,552,720,35183792,0,3044,1,1,R,38000000,576,0
1000,681,24000,60338891,0,36093,1,1,R,37000000,11000,0
488,13000,15000,20991497,0,44037,1,1,PG-13,37000000,14000,11000
488,13000,15000,20991497,0,44037,1,1,PG-13,37000000,14000,11000
322,861,1000,69148997,0,6313,1,1,PG-13,37000000,960,0
308,10000,17000,191449475,0,44060,1,1,PG-13,37000000,12000,19000
308,10000,17000,191449475,0,44061,1,1,PG-13,37000000,12000,19000
188,631,11000,72279690,0,14209,1,1,PG,37000000,680,0
101,2000,12000,33037754,0,19904,1,1,PG-13,37000000,3000,23000
56,533,3000,56044241,0,6742,1,1,PG-13,37000000,2000,0
43,651,740,150368971,0,3425,1,1,R,37000000,707,35000
16,387,541,30105968,0,2268,1,1,G,37000000,521,279
11,12,37,6482195,0,74,1,1,R,37000000,12,389
3,35,18000,48006503,0,18178,1,1,PG,37000000,82,0
0,529,11000,108244774,0,13645,1,1,G,37000000,995,0
0,206,10000,92173235,0,14296,1,1,R,37000000,4000,29000
0,574,13000,44867349,1,14483,1,1,R,37000000,642,0
0,272,786,22450975,0,1906,1,1,R,37000000,625,13000
14000,11000,12000,44175394,0,37570,1,1,R,36000000,11000,0
883,133,180,55500000,1,762,1,0,PG,36000000,172,0
596,785,877,1068392,0,3497,1,0,PG-13,36000000,794,2000
487,263,685,12339633,0,1942,1,1,PG-13,36000000,485,17000
473,582,14000,26183197,1,16611,1,1,R,36000000,919,0
415,644,18000,71026631,0,20970,1,1,PG-13,36000000,669,0
188,631,11000,42019483,0,13904,1,1,PG,36000000,641,0
101,681,966,45045037,0,3393,1,1,R,36000000,919,10000
96,577,746,14378353,0,2393,1,1,PG-13,36000000,602,846
84,263,551,50129186,1,1874,1,1,R,36000000,284,0
38,318,496,50213619,0,1272,1,1,R,36000000,390,12000
31,450,944,2954405,0,2928,1,1,R,36000000,886,133
25,51,461,2126511,1,615,0,0,PG-13,36000000,79,12000
5,249,521,7000000,1,1883,1,0,PG,36000000,372,328
0,723,2000,13052741,0,3968,1,1,PG-13,36000000,912,591
0,642,1000,37788228,0,4537,1,1,PG-13,35200000,812,638
17000,387,22000,79100000,0,24006,1,1,R,35000000,1000,0
16000,86,16000,70960517,0,27237,1,1,PG-13,35000000,11000,0
16000,363,29000,37304950,0,36258,1,1,R,35000000,6000,16000
13000,488,920,251188924,1,2725,1,1,PG-13,35000000,549,12000
2000,95,396,32519322,0,1075,1,0,R,35000000,338,21000
2000,1000,2000,18593156,0,6161,1,1,R,35000000,1000,0
1000,939,24000,39692139,0,41701,1,1,R,35000000,15000,0
549,343,10000,21129348,0,11799,1,1,PG-13,35000000,796,27000
529,505,18000,11405825,0,19805,1,1,R,35000000,826,0
503,697,2000,4651977,0,4334,1,1,PG-13,35000000,864,892
503,94,808,144731527,1,1446,1,1,R,35000000,277,0
480,706,14000,277313371,0,17623,1,1,R,35000000,839,24000
468,150,605,14587732,1,1290,1,1,PG-13,35000000,367,452
453,120,1000,10499968,1,1458,1,1,R,35000000,206,10000
453,120,1000,10499968,1,1458,1,1,R,35000000,206,10000
357,374,907,25863915,1,2471,1,1,PG-13,35000000,445,11000
338,643,12000,82300000,0,16007,1,1,PG,35000000,664,0
309,63,327,28064226,1,561,1,1,PG-13,35000000,73,13000
278,808,22000,75274748,0,36010,1,1,PG-13,35000000,11000,54000
258,617,11000,4426297,0,12947,1,1,R,35000000,708,0
212,919,2000,10991381,0,5890,1,0,PG,35000000,1000,0
212,248,15000,40687294,1,16249,1,0,PG-13,35000000,552,0
192,346,23000,20275446,1,24669,1,1,PG-13,35000000,1000,20000
192,844,1000,30691439,0,3185,1,1,R,35000000,915,5000
189,766,3000,7948159,1,6563,1,1,R,35000000,967,0
179,646,40000,41954997,0,56014,1,1,R,35000000,14000,0
165,566,12000,183125,1,14978,1,1,R,35000000,774,0
163,968,11000,60400856,0,17533,1,0,PG-13,35000000,2000,0
161,210,18000,64604977,0,19129,1,1,R,35000000,398,11000
159,39,3000,18306166,0,3142,1,0,PG-13,35000000,61,0
148,227,978,45802315,1,2184,1,1,R,35000000,593,0
143,76,155,49413,1,398,0,0,R,35000000,96,528
138,458,26000,17609982,1,28479,1,1,R,35000000,968,17000
138,672,848,4496583,0,3227,1,1,R,35000000,674,6000
133,690,2000,33423521,1,5443,1,0,PG-13,35000000,1000,0
130,426,826,59699513,0,2259,1,1,PG,35000000,638,0
130,80,29000,56876365,1,29265,1,1,PG-13,35000000,130,0
129,7,303,66359959,0,337,1,1,PG-13,35000000,18,81000
126,1000,18000,81159365,0,25661,1,1,PG-13,35000000,5000,0
125,2000,18000,13101142,0,23122,1,1,PG-13,35000000,2000,0
117,140,40000,31598308,0,41636,1,1,R,35000000,1000,0
117,140,40000,31598308,0,41636,1,1,R,35000000,1000,0
102,825,15000,83299761,0,19809,1,1,PG-13,35000000,2000,39000
101,839,13000,86208010,0,16179,1,1,PG-13,35000000,899,55000
98,253,472,34507079,1,1679,1,1,PG-13,35000000,328,0
92,436,940,42168445,0,3565,1,1,PG-13,35000000,706,464
91,680,4000,134455175,0,5826,1,1,R,35000000,904,17000
91,64,18000,117528646,0,18669,1,1,R,35000000,464,31000
90,344,1000,19692608,0,2073,1,1,R,35000000,412,0
89,190,17000,55291815,0,17860,1,1,R,35000000,329,0
87,446,3000,73023275,0,5174,1,1,PG,35000000,576,1000
87,923,15000,55802754,0,20956,1,1,R,35000000,3000,41000
85,105,635,10076136,1,1352,1,0,R,35000000,316,471
82,418,1000,25871834,1,3266,1,1,PG-13,35000000,642,0
81,636,2000,30669413,1,4722,1,1,R,35000000,683,0
79,25,900,60054449,1,1715,1,1,R,35000000,759,0
64,505,11000,124732962,0,23923,1,1,PG-13,35000000,11000,0
58,720,15000,54228104,1,17152,1,0,PG-13,35000000,1000,0
57,230,1000,10268846,1,1947,1,1,R,35000000,603,0
56,19000,20000,26814957,0,77823,1,0,PG-13,35000000,19000,0
56,38,113,8324748,0,301,1,0,PG-13,35000000,98,13000
55,918,1000,2221994,1,3125,1,0,R,35000000,1000,561
52,134,553,18317151,0,1082,1,1,R,35000000,214,0
51,874,10000,18324242,0,20563,1,1,R,35000000,9000,0
48,531,775,30307804,0,3001,1,1,R,35000000,541,0
42,766,49000,43792641,0,52566,1,1,PG-13,35000000,838,913
42,196,969,39026186,0,2371,1,1,PG-13,35000000,826,13000
40,398,2000,28687835,0,3612,1,1,R,35000000,648,0
38,20,409,13401683,1,578,1,0,R,35000000,107,46000
38,20,409,13401683,1,578,1,0,R,35000000,107,46000
37,480,3000,26494611,0,5709,1,1,PG-13,35000000,874,0
34,642,1000,20422207,0,4369,1,1,PG-13,35000000,681,484
32,521,773,81150692,0,2916,1,0,PG,35000000,664,0
31,591,947,63939454,0,2968,1,1,PG,35000000,742,0
31,448,690,6448817,1,1993,1,1,PG,35000000,457,0
31,141,1000,10214013,0,1564,1,1,R,35000000,249,0
29,252,427,27972410,1,1461,1,0,PG,35000000,304,2000
26,535,889,10956379,1,3274,1,0,PG-13,35000000,618,0
24,167,287,28995450,0,855,1,0,PG,35000000,175,0
19,568,1000,52277485,0,4231,1,1,PG,35000000,762,0
19,842,1000,69700000,0,3688,1,1,R,35000000,883,0
18,906,1000,75668868,1,6427,1,1,PG,35000000,946,0
17,78,534,30079316,0,1083,1,1,R,35000000,385,0
16,734,3000,17596256,0,6327,1,1,PG,35000000,1000,0
16,584,1000,37481242,0,3356,1,1,PG-13,35000000,700,0
16,2000,49000,21784432,0,74181,1,1,R,35000000,22000,0
15,745,10000,34531832,0,13371,1,0,PG-13,35000000,979,23000
14,635,1000,33357476,1,4194,1,1,PG,35000000,1000,393
13,973,11000,22913677,0,17292,1,1,PG,35000000,1000,0
12,58,13000,75367693,0,13430,1,1,PG,35000000,258,795
12,931,49000,49474048,0,53370,1,1,PG,35000000,1000,0
12,690,2000,11631245,1,5022,1,1,PG,35000000,826,494
12,149,642,80276912,0,1026,1,1,PG-13,35000000,171,0
10,141,694,13264986,1,1668,1,1,PG-13,35000000,605,433
8,322,1000,16295774,1,3000,1,1,PG,35000000,692,0
8,278,1000,67962333,0,2689,1,1,PG-13,35000000,358,919
7,692,931,40334024,0,2912,1,1,PG-13,35000000,754,989
5,748,26000,25093607,1,49608,1,0,R,35000000,22000,17000
4,112,14000,5932060,1,14625,1,0,PG-13,35000000,394,0
2,72,1000,19447478,0,1908,1,0,G,35000000,766,538
0,939,3000,16988996,0,8189,1,1,G,35000000,968,422
0,640,2000,112692062,1,4499,1,1,PG,35000000,843,0
0,6,23000,10137502,0,23031,1,1,PG,35000000,22,24000
0,531,13000,109712885,0,15106,1,1,PG-13,35000000,597,70000
0,487,2000,81257845,0,4403,1,1,PG-13,35000000,931,0
0,945,19000,63826569,0,23504,1,1,PG-13,35000000,957,0
0,769,939,25266129,0,3592,1,1,PG-13,35000000,854,0
0,520,1000,19294901,0,2535,1,1,PG-13,35000000,573,0
0,1000,20000,10139254,0,24640,1,1,PG-13,35000000,1000,23000
0,567,883,7458269,0,3611,1,1,PG-13,35000000,883,9000
0,213,492,110008260,0,1450,1,0,R,35000000,392,25000
0,120,529,67523385,0,1050,1,1,R,35000000,130,18000
0,210,436,24276500,0,1394,1,1,R,35000000,263,949
0,10000,29000,22877808,0,53895,1,1,R,35000000,14000,0
0,10000,11000,14998070,0,32875,1,1,R,35000000,10000,0
0,115,548,6592103,0,1005,1,0,R,35000000,298,675
0,0,3,630779,0,5,1,1,R,35000000,2,633
221,781,12000,163479795,0,26760,1,1,PG-13,34200000,11000,0
6000,2,6,15081783,0,13,0,0,G,34000000,3,0
563,8000,24000,66808615,0,43917,1,1,R,34000000,11000,2000
287,475,9000,23360779,1,10838,1,1,R,34000000,1000,852
88,954,989,37432299,0,3386,1,1,PG-13,34000000,970,23000
47,129,988,102413606,1,1783,1,1,PG-13,34000000,149,38000
46,292,818,6543194,0,1778,1,1,PG-13,34000000,649,314
43,177,244,62700000,1,1008,1,0,PG,34000000,202,0
19,505,973,19693891,0,3344,1,1,PG-13,34000000,954,476
14,691,11000,54132596,1,16571,1,0,PG,34000000,4000,0
7,1000,40000,10654581,0,52621,1,1,R,34000000,9000,1000
7,1000,40000,10654581,0,52621,1,1,R,34000000,9000,1000
3,239,372,11227940,1,1274,1,1,R,34000000,248,120
21000,360,11000,100125340,0,22678,1,1,R,33000000,11000,39000
16000,198,16000,148085755,0,17347,1,1,R,33000000,601,28000
4000,8000,22000,173381405,0,43354,1,1,PG,33000000,11000,21000
763,311,812,61280963,0,2474,1,1,R,33000000,551,0
545,766,14000,39532308,1,17902,1,0,R,33000000,2000,0
221,553,11000,57651794,0,13125,1,1,PG-13,33000000,970,0
163,338,1000,132541238,0,2505,1,1,PG-13,33000000,409,800
160,491,852,34014398,1,2604,1,0,R,33000000,521,4000
160,490,852,34014398,1,2603,1,0,R,33000000,521,4000
116,481,45000,205399422,1,47203,1,1,PG-13,33000000,645,0
43,655,2000,51758599,1,5942,1,1,R,33000000,1000,742
36,336,669,33682273,1,2114,1,1,R,33000000,403,4000
35,433,3000,35057332,0,4863,1,1,PG-13,33000000,594,19000
22,61,12000,10326062,1,14127,1,0,R,33000000,2000,10000
10,69,688,8326035,1,1019,1,0,PG-13,33000000,99,676
10,178,18000,28927720,0,18688,1,1,R,33000000,223,463
0,223,716,99462,1,1843,1,0,PG,33000000,648,5000
0,318,18000,48169908,0,20143,1,1,PG-13,33000000,848,0
176,460,722,169076745,0,3229,1,1,R,32500000,655,27000
37,504,11000,309125409,1,13649,1,1,PG,32500000,1000,14000
541,897,8000,35063732,0,10938,1,1,R,32000000,912,10000
503,1000,13000,60328558,0,18734,1,1,PG-13,32000000,1000,11000
335,50,14000,34180954,0,14504,1,1,R,32000000,388,15000
255,810,26000,43095600,1,29050,1,0,PG-13,32000000,1000,0
238,447,1000,13763130,1,2925,1,1,R,32000000,561,12000
226,796,3000,104632573,0,5975,1,1,PG,32000000,941,0
171,63,430,39568996,0,814,1,1,R,32000000,72,0
155,240,344,36733909,0,2054,1,1,R,32000000,242,0
133,9000,17000,101470202,0,38751,1,1,R,32000000,11000,97000
100,327,678,80197993,0,1729,1,0,PG,32000000,635,0
89,395,650,35228696,0,1651,1,1,PG-13,32000000,537,0
88,975,22000,48814909,0,36069,1,1,R,32000000,9000,0
61,83,649,32701088,0,1400,1,1,PG,32000000,579,0
46,275,683,34667015,1,2371,1,0,PG-13,32000000,349,0
32,563,826,82301521,0,3558,1,1,PG,32000000,642,773
14,534,918,37911876,1,3500,1,1,PG-13,32000000,845,0
10,826,3000,3562749,0,7394,1,1,G,32000000,2000,643
8,472,839,17797316,0,2961,1,1,R,32000000,730,0
0,355,15000,54696902,0,16034,1,1,PG-13,32000000,491,56000
0,687,11000,13303319,0,13021,1,1,PG-13,32000000,1000,39000
0,882,10000,31493782,0,12754,1,1,R,32000000,917,0
0,159,29000,18636537,1,29743,1,0,R,32000000,165,0
0,15,378,16377274,0,427,1,1,R,32000000,18,27000
0,876,13000,2899970,0,16878,1,1,R,32000000,898,625
0,308,845,1304837,0,2355,1,1,R,32000000,552,559
34,24,10000,14268533,1,10910,1,0,R,31500000,877,0
0,3000,11000,78800000,0,25313,1,1,R,31500000,10000,19000
611,576,5000,84961,1,6229,0,0,PG-13,31000000,643,0
611,576,5000,84961,1,6229,0,0,PG-13,31000000,643,0
521,184,11000,87100000,0,12518,1,1,PG,31000000,920,0
155,125,687,53133888,0,1440,1,1,PG-13,31000000,151,0
96,442,12000,24185781,0,13811,1,1,PG-13,31000000,495,0
40,617,2000,44983704,0,4045,1,1,PG-13,31000000,702,0
12,946,11000,11854694,0,17560,1,1,PG,31000000,3000,0
12,663,4000,16831505,0,9330,1,0,PG-13,31000000,4000,0
0,874,18000,93749203,0,20952,1,1,R,31000000,984,64000
0,816,26000,58879132,0,40312,1,1,R,31000000,12000,28000
0,716,1000,2840417,0,2990,1,0,R,31000000,900,6000
77,27,286,1196752,0,385,0,0,R,30300000,52,23000
188,482,848,72077000,0,3439,1,1,R,30250000,808,0
17000,94,554,32000000,0,1068,1,1,PG,30000000,382,0
16000,567,16000,100422786,0,28830,1,1,PG-13,30000000,11000,14000
16000,640,926,70098138,1,3983,1,1,R,30000000,890,13000
16000,348,890,66207920,1,1959,1,1,R,30000000,387,0
16000,229,18000,25078937,0,19689,1,1,R,30000000,461,0
15000,392,15000,35565975,0,16827,1,1,PG-13,30000000,839,0
11000,636,22000,106694016,0,24333,1,1,R,30000000,979,0
905,385,553,48043505,1,2357,1,0,R,30000000,488,36000
845,424,15000,52418902,0,16881,1,1,R,30000000,1000,44000
845,488,978,18967571,1,3072,1,1,R,30000000,968,629
777,219,455,46875468,1,1467,1,1,R,30000000,221,59000
776,358,898,4463292,0,2452,1,0,PG-13,30000000,584,15000
729,322,442,65010106,0,1556,1,1,R,30000000,344,0
662,107,2000,115646235,1,2639,1,0,R,30000000,433,22000
631,95,631,26525834,0,1023,1,1,R,30000000,199,0
529,83,11000,8535575,0,11519,1,1,PG-13,30000000,329,0
487,802,15000,191796233,0,19046,1,1,G,30000000,1000,0
456,21,157,40247512,1,257,1,1,PG-13,30000000,33,38000
456,286,19000,50921738,0,20499,1,0,R,30000000,1000,12000
446,660,1000,51475962,0,3969,1,1,R,30000000,872,11000
425,560,973,22526144,0,2737,1,1,PG-13,30000000,776,1000
415,228,673,49185998,0,1775,1,1,PG-13,30000000,489,15000
406,406,860,32774834,1,2609,1,1,R,30000000,523,0
395,313,18000,537580,1,19620,1,1,R,30000000,1000,21000
380,918,12000,66528842,0,26388,1,1,R,30000000,11000,11000
380,2000,15000,32357532,0,31278,1,1,R,30000000,11000,24000
323,495,826,122012643,1,2575,1,1,PG,30000000,692,0
308,206,446,37617947,0,966,1,1,PG,30000000,224,0
304,898,15000,116631310,0,20035,1,1,PG-13,30000000,1000,41000
301,897,2000,30523568,0,5697,1,1,R,30000000,1000,18000
278,179,3000,4357000,0,3864,1,1,PG,30000000,359,350
277,210,21000,11900000,0,22006,1,1,R,30000000,767,654
251,296,826,20981633,0,2351,1,1,PG-13,30000000,716,0
246,751,26000,42043633,0,29551,1,1,R,30000000,821,66000
241,151,27000,1865774,0,27659,1,0,R,30000000,154,43000
209,357,2000,42385520,0,4059,1,1,PG-13,30000000,594,16000
197,43,165,10955425,1,391,1,0,R,30000000,107,0
181,820,11000,3904982,0,22516,1,1,R,30000000,10000,0
179,87,794,25472967,0,1467,1,1,PG-13,30000000,329,0
176,460,531,108360000,0,2203,1,1,PG-13,30000000,461,0
176,83,3000,12987647,0,3431,1,0,R,30000000,268,983
174,767,14000,61094903,1,17152,1,0,PG-13,30000000,903,29000
174,767,14000,61094903,1,17151,1,0,PG-13,30000000,902,29000
174,324,730,32048809,0,2178,1,0,R,30000000,716,0
174,324,730,32048809,0,2160,1,0,R,30000000,716,0
164,45,258,15156200,1,571,1,1,R,30000000,218,328
160,271,1000,18252684,0,1816,1,1,PG,30000000,367,0
150,400,521,30513940,0,2060,1,1,PG-13,30000000,491,11000
149,798,1000,15709385,0,5101,1,1,R,30000000,807,0
134,64,585,40118420,0,1165,1,1,PG-13,30000000,495,0
132,1000,33000,115648585,0,54877,1,1,PG,30000000,18000,0
132,317,26000,17120019,1,27759,1,1,R,30000000,828,12000
129,560,979,64172251,0,2911,1,1,PG-13,30000000,891,602
129,3,66,40566655,0,74,1,0,PG-13,30000000,5,0
120,664,12000,74888996,1,16230,1,1,PG,30000000,1000,0
118,40,489,12831121,0,679,1,1,PG-13,30000000,93,0
118,40,489,12831121,0,679,1,1,PG-13,30000000,93,0
110,277,14000,18500966,1,15271,1,1,PG-13,30000000,829,0
108,204,405,66600000,0,1185,1,0,G,30000000,368,5000
108,135,876,2975649,0,1518,1,0,PG,30000000,142,0
108,534,17000,35266619,0,20051,1,1,R,30000000,2000,39000
108,534,17000,35266619,0,20051,1,1,R,30000000,2000,39000
102,497,22000,38413606,1,23866,1,1,R,30000000,581,0
101,223,787,42071069,0,1827,1,1,PG-13,30000000,299,0
99,377,598,71038190,1,3552,1,1,PG,30000000,557,8000
98,71,2000,76806312,0,2978,1,1,PG-13,30000000,805,0
98,37,18000,53680848,0,18726,1,1,PG-13,30000000,631,20000
89,344,15000,62877175,0,16758,1,1,R,30000000,975,0
89,372,2000,28644770,0,3479,1,1,R,30000000,401,11000
88,348,3000,51109400,0,4767,1,1,PG-13,30000000,459,1000
82,362,869,38232624,0,3854,1,1,PG-13,30000000,759,0
76,174,3000,10880926,1,4253,1,1,R,30000000,678,0
73,433,11000,23209440,0,12785,1,1,R,30000000,882,592
67,330,826,117559438,1,1790,1,1,PG-13,30000000,436,1000
65,681,3000,19316646,0,5706,1,1,R,30000000,697,0
64,329,11000,63536011,0,19420,1,1,PG-13,30000000,7000,0
59,403,49000,31655091,0,50927,1,1,PG,30000000,702,18000
56,545,11000,58715510,0,13794,1,1,PG,30000000,826,0
56,22,898,53021560,0,1026,1,1,PG,30000000,60,13000
50,494,14000,16930884,0,16722,1,1,R,30000000,975,0
49,730,17000,67253092,0,20299,1,1,PG-13,30000000,807,0
47,217,19000,85416609,0,20097,1,1,PG,30000000,542,0
47,877,40000,52937130,0,43453,1,1,R,30000000,1000,13000
46,162,387,51185897,1,1233,1,0,PG,30000000,244,0
46,433,1000,50300000,1,2943,1,0,PG,30000000,439,0
44,133,596,18298649,0,1393,1,1,R,30000000,343,23000
43,432,5000,34604054,1,6867,1,1,R,30000000,618,1000
40,342,663,35927406,1,2266,1,1,PG-13,30000000,349,1000
38,362,811,11576087,1,2497,1,1,PG-13,30000000,586,858
35,7000,12000,22525921,0,32094,1,1,PG-13,30000000,10000,13000
32,650,18000,24048000,1,20772,1,1,R,30000000,723,0
31,662,918,82163317,1,4692,1,1,R,30000000,782,3000
30,664,944,43894863,0,4879,1,1,PG-13,30000000,940,0
30,265,940,31743332,1,1594,1,1,PG-13,30000000,271,13000
30,635,1000,21800302,0,4462,1,1,PG-13,30000000,962,491
29,762,976,14018364,0,3974,1,1,PG,30000000,799,849
29,91,779,10965209,1,1297,1,1,PG-13,30000000,240,0
25,16,304,45542421,0,575,1,1,G,30000000,253,347
24,653,2000,23070045,0,3892,1,1,R,30000000,942,11000
23,635,1000,79566871,0,4516,1,1,G,30000000,1000,0
23,1000,3000,41407470,0,9638,1,1,PG,30000000,3000,0
23,281,17000,125014030,0,18322,1,1,PG-13,30000000,359,32000
21,581,12000,38432823,0,15811,1,1,PG-13,30000000,2000,0
21,48,614,21426805,1,843,1,1,PG-13,30000000,150,0
21,317,22000,51097664,0,23328,1,1,R,30000000,812,0
15,69,759,26687172,0,1002,1,1,G,30000000,73,0
13,837,1000,51432423,0,3679,1,1,PG,30000000,889,1000
13,165,618,21835784,0,1095,1,1,PG-13,30000000,172,0
12,595,962,17951431,0,4239,1,1,PG-13,30000000,844,804
11,762,19000,17266505,1,22554,1,1,PG-13,30000000,953,0
9,100,567,56068547,0,1145,1,0,G,30000000,269,0
8,179,770,80920948,1,2251,1,1,G,30000000,677,425
6,843,1000,10134754,0,5393,1,1,PG,30000000,857,0
6,1000,3000,145096820,0,7872,1,1,R,30000000,1000,0
5,966,2000,60269340,0,6930,1,1,PG-13,30000000,1000,0
3,439,1000,34703228,0,3797,1,1,PG-13,30000000,712,0
2,258,849,14888028,0,2178,1,1,PG-13,30000000,787,0
0,786,971,76501438,0,4527,1,0,G,30000000,844,181
0,385,1000,2869369,0,2612,1,0,PG,30000000,970,0
0,545,970,60033780,0,2860,1,1,PG-13,30000000,631,0
0,828,2000,42057340,0,5642,1,1,PG-13,30000000,1000,11000
0,754,955,37036404,0,5404,1,1,PG-13,30000000,869,0
0,130,372,14208384,0,977,1,1,PG-13,30000000,206,625
0,855,23000,12712093,0,27829,1,1,PG-13,30000000,909,0
0,529,11000,148734225,0,12874,1,1,R,30000000,985,0
0,252,769,74787599,0,1936,1,1,R,30000000,713,883
0,502,23000,66468315,1,37387,1,1,R,30000000,13000,75000
0,237,939,45645204,1,1748,1,1,R,30000000,255,0
0,273,17000,32154410,0,18469,1,1,R,30000000,681,29000
0,273,17000,32154410,0,18469,1,1,R,30000000,681,29000
0,816,14000,17750583,0,28933,1,0,R,30000000,13000,23000
0,210,579,7443007,0,1500,1,1,R,30000000,489,0
0,642,22000,5300000,0,24719,1,0,R,30000000,683,12000
0,113,260,499263,0,705,0,1,R,30000000,252,13000
415,545,33000,64286,0,34495,1,1,PG-13,29000000,638,57000
265,265,22000,63034755,0,23562,1,1,R,29000000,779,0
102,624,768,255950375,0,3389,1,1,PG-13,29000000,734,38000
71,584,2000,16930185,0,4169,1,0,PG-13,29000000,719,201
12,373,1000,22359293,0,2056,1,0,PG,29000000,409,0
11,566,1000,6301131,0,5085,1,1,R,29000000,948,0
9,573,826,50041732,0,3004,1,1,R,29000000,724,0
0,400,18000,5899797,0,18855,1,0,PG,29000000,427,0
0,751,10000,183436380,0,13159,1,1,PG-13,29000000,1000,40000
0,876,40000,55845943,1,46186,1,1,R,29000000,4000,0
17000,0,2,5532301,0,4,1,1,PG-13,28000000,2,0
14000,237,11000,179870271,1,11898,1,1,PG,28000000,429,0
12000,605,936,153665036,1,4121,1,1,R,28000000,901,0
759,933,11000,4554569,0,17873,1,1,R,28000000,1000,209
710,258,497,16779636,0,1805,1,1,R,28000000,347,209
529,325,576,71346930,0,1554,1,1,PG-13,28000000,447,23000
473,303,559,161029270,0,2702,1,1,R,28000000,427,76000
